sentence	label_name	Language	label_ID
Законность однополых браков часто становится политическим вопросом во время выборов, поскольку кандидаты комментируют свои платформы.	Political	ru	13.0
Правовой статус однополых браков может повлиять на международное положение страны, особенно на ее позицию в отношении прав человека и вопросов ЛГБТК+.	External Regulation and Reputation	ru	14.0
Некоторые противники однополых браков утверждают, что они наносят ущерб имиджу страны и ее отношениям с другими странами.	External Regulation and Reputation	ru	14.0
Однополые браки связаны со многими другими проблемами, такими как усыновление и опека над детьми, дискриминация и преступления на почве ненависти, а также неравенство в отношении здоровья.	Other	ru	15.0
Дебаты вокруг однополых браков сложны и многогранны, часто с участием различных групп интересов и точек зрения.	Other	ru	15.0
Иммиграция оказывает как положительное, так и отрицательное влияние на экономику, хотя она вносит свой вклад в экономику через занятость и потребление, она также потребляет общественные ресурсы.	Economic	ru	1.0
Некоторые утверждают, что иммиграция необходима для экономического роста, особенно в секторах с нехваткой рабочей силы, в то время как другие утверждают, что из-за нее местные рабочие теряют работу.	Economic	ru	1.0
Миграция оказывает давление на государственные ресурсы, такие как здравоохранение, образование и жилье, особенно в районах с большим количеством мигрантов.	Capacity and Resources	ru	2.0
Но некоторые утверждают, что иммигранты также приносят с собой навыки и способности, которые приносят пользу обществу и способствуют развитию этих активов.	Capacity and Resources	ru	2.0
Мораль иммиграции является спорным вопросом: некоторые утверждают, что предоставление защиты и возможностей нуждающимся является моральным императивом, в то время как другие считают аморальным позволять иммигрантам без документов оставаться в стране.	Morality	ru	3.0
Дебаты об иммиграции часто вращаются вокруг вопросов справедливости и равенства. Некоторые утверждают, что несправедливо отдавать предпочтение потребностям иммигрантов над потребностями коренных граждан, в то время как другие утверждают, что иммигранты должны иметь равные возможности независимо от национальности.	Fairness and Equality	ru	4.0
Законность иммиграции является сложным вопросом, поскольку различные законы и положения регулируют различные типы иммиграции и виз.	Legality, Constitutionality, Jurisdiction	ru	5.0
Некоторые считают иммиграционную политику неконституционной или несправедливой, в то время как другие считают важным обеспечивать и защищать национальную безопасность.	Legality, Constitutionality, Jurisdiction	ru	5.0
Эффективность различных иммиграционных политик и программ является предметом постоянных дискуссий, поскольку разные заинтересованные стороны предлагают разные решения иммиграционных проблем и возможностей.	Policy Prescription and Evaluation	ru	6.0
Оценка важна для обеспечения эффективности и справедливости иммиграционной политики и программ.	Policy Prescription and Evaluation	ru	6.0
Связь между иммиграцией и преступностью противоречива: некоторые утверждают, что иммигранты с большей вероятностью совершают преступления и представляют угрозу общественной безопасности, в то время как другие утверждают, что иммигранты с меньшей вероятностью совершают преступления, чем коренные граждане.	Crime and Punishment	ru	7.0
Иммиграция имеет значение для национальной безопасности и национальной безопасности, особенно для проверки и проверки иммигрантов и предотвращения въезда потенциальных угроз.	Security and Defense	ru	8.0
Но некоторые утверждают, что чрезмерно ограничительная иммиграционная политика может повредить отношениям с другими странами и ограничить возможности для сотрудничества и инноваций.	Security and Defense	ru	8.0
Миграция имеет последствия для общественного здравоохранения и безопасности, особенно с точки зрения распространения болезней и доступа к здравоохранению.	Health and Safety	ru	9.0
Однако некоторые утверждают, что предоставление медицинских и социальных услуг может улучшить общие результаты общественного здравоохранения и снизить нагрузку на службы неотложной помощи.	Health and Safety	ru	9.0
Миграция может иметь как положительное, так и отрицательное влияние на качество жизни как мигрантов, так и местных жителей, в зависимости от таких факторов, как экономический статус, социальная сплоченность и культурная самобытность.	Quality of Life	ru	10.0
Некоторые утверждают, что иммиграция способствует разнообразию и культурному обмену, в то время как другие считают, что она привела к социальному и экономическому разделению.	Quality of Life	ru	10.0
Миграция влияет на культурную самобытность, особенно с точки зрения языка, традиций и ценностей.	Cultural Identity	ru	11.0
Некоторые утверждают, что иммиграция может обогатить и разнообразить культурный опыт, в то время как другие утверждают, что она может подорвать национальную идентичность и социальную сплоченность.	Cultural Identity	ru	11.0
Общественное мнение об иммиграции было поляризованным: одни выражали поддержку большей иммиграции, другие призывали к усилению контроля и ограничений.	Public Sentiment	ru	12.0
То, как средства массовой информации и политики изображают иммигрантов, может влиять на общественное мнение и политические решения.	Public Sentiment	ru	12.0
Иммиграция — это очень политический вопрос, и разные политические партии и группы интересов занимают разные позиции по этому вопросу.	Political	ru	13.0
Дебаты об иммиграции часто становятся политическим вопросом во время выборов, и кандидаты занимают позиции по этому вопросу на своих собственных платформах.	Political	ru	13.0
То, как страна справляется с иммиграцией, может повлиять на ее репутацию и отношения с другими странами, особенно когда речь идет о правах человека и международном праве.	External Regulation and Reputation	ru	14.0
На модели миграции также влияют внешнее давление и правила международных организаций и договоров.	External Regulation and Reputation	ru	14.0
Другие вопросы иммиграции включают влияние на динамику семьи, роль иммигрантов в формировании демографических тенденций и культурного обмена, а также интеграцию иммигрантов в общество.	Other	ru	15.0
Эти вопросы оказывают значительное влияние на социальную, экономическую и политическую динамику страны.	Other	ru	15.0
Однополые браки могут оказать положительное экономическое влияние за счет развития местного бизнеса и туризма, а также увеличения государственных налоговых поступлений.	Economic	ru	1.0
Противники говорят, что однополые браки разрушают традиционные структуры брака и семьи и негативно сказываются на экономике.	Economic	ru	1.0
Легализация однополых браков расширила бы доступ однополых пар к ресурсам и благам, таким как здравоохранение и родительские права.	Capacity and Resources	ru	2.0
Критики утверждают, что однополые браки требуют ресурсов и власти, поскольку требуют изменений в правовой базе и институтах.	Capacity and Resources	ru	2.0
Сторонники однополых браков утверждают, что признание равных прав и достоинства всех людей независимо от сексуальной ориентации является моральным императивом.	Morality	ru	3.0
Противники утверждают, что однополые браки аморальны и нарушают традиционные религиозные и культурные ценности.	Morality	ru	3.0
Однополые браки считаются важным вопросом справедливости и равенства для ЛГБТК + людей, предлагая те же права и юридическую защиту, что и гетеросексуальные пары.	Fairness and Equality	ru	4.0
Критики утверждают, что однополые браки не являются вопросом равенства, поскольку требуют переопределения традиционного определения брака.	Fairness and Equality	ru	4.0
Законность однополых браков обсуждалась в судах и правительствах, различающихся толкованием конституции и судебным мнением.	Legality, Constitutionality, Jurisdiction	ru	5.0
Противники утверждают, что однополые браки не должны быть легализованы, потому что ни Конституция, ни прецедент четко не предписывают однополые браки.	Legality, Constitutionality, Jurisdiction	ru	5.0
Параметры политики в отношении однополых браков различаются в зависимости от политических и культурных факторов. В одних странах это легализуется, в других - запрещается.	Policy Prescription and Evaluation	ru	6.0
Оценка социальных и личных последствий однополых браков является постоянным процессом, и исследования показывают как положительные, так и отрицательные результаты.	Policy Prescription and Evaluation	ru	6.0
В некоторых юрисдикциях однополые браки криминализированы, и люди сталкиваются с юридическими санкциями или общественным осуждением за однополые отношения.	Crime and Punishment	ru	7.0
Усилия по легализации однополых браков часто рассматриваются как способ положить конец дискриминации и наказанию по признаку сексуальной ориентации.	Crime and Punishment	ru	7.0
Однополые браки использовались как инструмент для продвижения национальной безопасности и прав человека, особенно в контексте международных отношений и дипломатии.	Security and Defense	ru	8.0
Критики считают, что однополые браки подрывают институт брака и семьи и негативно влияют на национальную безопасность и социальную стабильность.	Security and Defense	ru	8.0
Легализация однополых браков может улучшить здоровье и безопасность ЛГБТК+ людей, предоставив им доступ к здравоохранению, страховке и правовой защите.	Health and Safety	ru	9.0
Противники говорят, что однополые браки вредны для здоровья человека и общества, приводят к распространению болезней и другим негативным последствиям.	Health and Safety	ru	9.0
Благодаря юридическому и социальному признанию ЛГБТК+, однополые браки считаются важным фактором улучшения качества жизни ЛГБТК+.	Quality of Life	ru	10.0
Критики утверждают, что однополые браки подрывают традиционные ценности и структуры, негативно влияя на качество жизни отдельных людей и обществ.	Quality of Life	ru	10.0
Однополые браки считаются центральным вопросом культурной идентичности ЛГБТК +, поскольку они представляют собой фундаментальное признание их существования и прав в обществе.	Cultural Identity	ru	11.0
Противники утверждают, что однополые браки угрожают традиционным культурным идентичностям и ценностям и могут привести к социальной и моральной деградации.	Cultural Identity	ru	11.0
Со временем общественное мнение об однополых браках изменилось, и все больше и больше стран и территорий принимают и поддерживают однополые браки.	Public Sentiment	ru	12.0
Стремление легализовать однополые браки часто обусловлено общественным мнением, когда политики и организации реагируют на меняющиеся взгляды и идеи.	Public Sentiment	ru	12.0
Проблема однополых браков часто носит политический характер, и политические партии и политики занимают разные позиции в зависимости от своих ценностей и идеологий.	Political	ru	13.0
Легализация однополых браков стала важным политическим вопросом для активистов за права ЛГБТК+, которые видят в этом способ достижения большего социального и юридического равенства.	Political	ru	13.0
Однополые браки часто рассматривают как меру приверженности страны социальному прогрессу и правам человека, но международные группы и их союзники лоббируют в правительстве их легализацию.	External Regulation and Reputation	ru	14.0
Оппоненты утверждают, что внешнее давление с целью легализации однополых браков нарушает национальный суверенитет и культурные ценности.	External Regulation and Reputation	ru	14.0
Однополые браки — очень противоречивая и эмоциональная проблема, когда отдельные лица и группы с обеих сторон борются за свои убеждения и ценности.	Other	ru	15.0
Дебаты вокруг однополых браков сложны и многогранны, отражая более широкую социальную и культурную напряженность вокруг идентичности, ценностей и власти.	Other	ru	15.0
Иммиграция имеет как положительные, так и отрицательные экономические последствия: одни утверждают, что она приносит ценную рабочую силу и навыки, в то время как другие утверждают, что она снижает заработную плату и наносит ущерб социальным услугам.	Economic	ru	1.0
Многие компании полагаются на трудовых мигрантов, особенно в таких секторах, как сельское хозяйство, гостиничный бизнес и строительство.	Economic	ru	1.0
Миграция оказывает давление на инфраструктуру и ресурсы страны, такие как жилье, транспорт и здравоохранение, особенно в районах с высоким спросом на услуги.	Capacity and Resources	ru	2.0
Многие страны ограничивают количество иммигрантов, которых они могут принять, исходя из их ресурсов и способности оказать помощь.	Capacity and Resources	ru	2.0
Некоторые рассматривают иммиграцию как моральное обязательство помогать нуждающимся, особенно беженцам, спасающимся от насилия или преследований в своих странах.	Morality	ru	3.0
Другие утверждают, что разрешение иммигрантам нелегально въезжать или эксплуатировать рабочих-мигрантов неэтично.	Morality	ru	3.0
Многие утверждают, что иммиграционная политика должна основываться на принципах справедливости и равенства и что к иммигрантам следует относиться с достоинством и уважением.	Fairness and Equality	ru	4.0
Другие утверждают, что отдавать предпочтение иммигрантам над гражданами несправедливо и несправедливо.	Fairness and Equality	ru	4.0
Иммиграционная политика сталкивается с правовыми и конституционными проблемами, особенно в вопросах гражданства, депортации и предоставления убежища.	Legality, Constitutionality, Jurisdiction	ru	5.0
Многие страны имеют юрисдикционные различия, при этом местные, государственные и федеральные правительства играют роль в иммиграционной политике.	Legality, Constitutionality, Jurisdiction	ru	5.0
Иммиграционная политика часто определяется формулированием и оценкой политики, когда эксперты и лица, определяющие политику, взвешивают затраты и преимущества различных подходов.	Policy Prescription and Evaluation	ru	6.0
Некоторые утверждают, что стратегия должна основываться на фактических данных и данных, в то время как другие подчеркивают теоретические или политические причины.	Policy Prescription and Evaluation	ru	6.0
Иммиграционная политика часто связана с вопросами преступности и наказания, и некоторые утверждают, что иммигранты чаще совершают преступления и должны подвергаться более строгому контролю.	Crime and Punishment	ru	7.0
Другие утверждают, что иммигранты подвергаются несправедливому преследованию и что политика должна быть направлена ​​на снижение уровня преступности и повышение общественной безопасности для всех жителей.	Crime and Punishment	ru	7.0
Иммиграционная политика влияет на безопасность и обороноспособность страны, особенно в отношении вопросов пограничного контроля и национальной идентичности.	Security and Defense	ru	8.0
Одни видят в иммиграции угрозу национальной безопасности, другие считают ее необходимой для поддержания плюралистического и мультикультурного общества.	Security and Defense	ru	8.0
Иммиграционная политика имеет значение для общественного здравоохранения и безопасности, особенно в отношении борьбы с болезнями и вопросов реагирования на чрезвычайные ситуации.	Health and Safety	ru	9.0
Некоторые утверждают, что иммиграционная политика должна отдавать приоритет общественному здравоохранению и безопасности, в то время как другие утверждают, что политика должна отдавать приоритет потребностям иммигрантов и беженцев.	Health and Safety	ru	9.0
Иммиграционная политика влияет на качество жизни иммигрантов и граждан, особенно с точки зрения социальной сплоченности, образования и занятости.	Quality of Life	ru	10.0
Некоторые утверждают, что иммиграция улучшает качество жизни, предоставляя различные точки зрения и навыки, в то время как другие утверждают, что она создает социальную напряженность и конфликты.	Quality of Life	ru	10.0
Иммиграционная политика часто связана с вопросами культурной самобытности, и некоторые видят в иммиграции угрозу национальной самобытности и культурному наследию.	Cultural Identity	ru	11.0
Другие утверждают, что культурная самобытность постоянно развивается и что иммиграция может обогатить и разнообразить культурное самовыражение.	Cultural Identity	ru	11.0
Иммиграционная политика часто определяется общественными настроениями и отношением к иммиграции, при этом одни выступают за ужесточение ограничений, а другие за более широкую политику.	Public Sentiment	ru	12.0
На общественное мнение влияют многие факторы, включая освещение в СМИ, политический дискурс и личный опыт.	Public Sentiment	ru	12.0
На иммиграционную политику часто влияют политические взгляды, при этом разные политические партии и группы интересов занимают разные позиции в зависимости от своих ценностей и идеалов.	Political	ru	13.0
Иммиграционная политика может быть отдельным политическим вопросом, который политики используют для мобилизации своей базы и обращения к избирателям из разных демографических групп.	Political	ru	13.0
Иммиграционная политика может повлиять на внешний контроль и репутацию страны, особенно в области прав человека и международного права.	External Regulation and Reputation	ru	14.0
Некоторые утверждают, что иммиграция угрожает культурной самобытности страны, привнося новые обычаи и верования. Другие, однако, утверждают, что разнообразие обогащает культуру общества и должно поощряться.	Cultural Identity	ru	11.0
Для иммигрантов важно понимать и уважать культурную самобытность стран, которые они посещают, а также сохранять и делиться своим уникальным культурным наследием.	Cultural Identity	ru	11.0
Общественное восприятие иммиграции зависит от местоположения и контекста. В некоторых регионах иммигрантов приветствуют и ценят за услуги, которые они оказывают обществу, в то время как в других регионах люди могут бояться или возмущаться тем, что иммигранты отнимают у них работу или ресурсы.	Public Sentiment	ru	12.0
Средства массовой информации играют роль в формировании отношения общества к иммигрантам, поскольку сенсационные истории о преступлениях иммигрантов способствуют формированию негативного отношения к иммигрантам.	Public Sentiment	ru	12.0
Иммиграционная политика часто политически мотивирована: политики пытаются завоевать голоса, обращаясь к своим сторонникам или занимая жесткую позицию в отношении иммиграции.	Political	ru	13.0
Международные отношения также могут влиять на иммиграционную политику страны, поскольку дипломатические соображения и соглашения влияют на поток мигрантов.	Political	ru	13.0
Международные организации и договоры, такие как Организация Объединенных Наций и Европейский союз, играют роль в регулировании и формировании иммиграционной политики.	External Regulation and Reputation	ru	14.0
Репутация страны как гостеприимной или враждебной по отношению к иммигрантам имеет важные экономические и политические последствия, влияющие на туризм, торговлю и дипломатические отношения.	External Regulation and Reputation	ru	14.0
Иммиграция может иметь как положительные, так и отрицательные экономические последствия для страны, например, предоставляя дешевую рабочую силу и усиливая конкуренцию за рабочие места и ресурсы.	Economic	ru	1.0
Способность страны принимать и поддерживать иммигрантов ограничена ее возможностями в отношении жилья, образования, здравоохранения и других ресурсов.	Capacity and Resources	ru	2.0
Этические аспекты миграции включают вопросы о правах мигрантов и обязанностях принимающих стран по отношению к ним.	Morality	ru	3.0
Иммиграционная политика должна быть честной и справедливой, обеспечивающей равные возможности для всех иммигрантов.	Fairness and Equality	ru	4.0
Иммиграционные законы и политика должны соответствовать правовым и конституционным принципам, и правительство несет ответственность за их соблюдение.	Legality, Constitutionality, Jurisdiction	ru	5.0
Эффективная иммиграционная политика требует тщательного рассмотрения и учета целей, воздействия и стратегий реализации.	Policy Prescription and Evaluation	ru	6.0
Иммиграция может быть связана с преступностью и уголовными делами, включая безопасность границ и преступную деятельность, связанную с иммиграцией.	Crime and Punishment	ru	7.0
Иммиграционная политика влияет на национальную безопасность и оборону, включая потенциальные угрозы со стороны террористических групп и геополитических конфликтов.	Security and Defense	ru	8.0
Здоровье и безопасность мигрантов и принимающих сообществ должны учитываться в миграционной политике, включая такие вопросы, как борьба с болезнями и гигиена.	Health and Safety	ru	9.0
Миграция влияет на качество жизни как мигрантов, так и принимающих сообществ, влияя на социальную сплоченность, общественные услуги и культурную интеграцию.	Quality of Life	ru	10.0
Иммиграция формирует культурную самобытность стран и их народов, оказывая как положительное, так и отрицательное влияние на разнообразие и социальную сплоченность.	Cultural Identity	ru	11.0
Общественное отношение и восприятие иммиграции имеют важные политические и социальные последствия.	Public Sentiment	ru	12.0
На иммиграционную политику часто влияют политические соображения, такие как избирательная стратегия и партийная идеология.	Political	ru	13.0
Международные организации и договоры играют роль в формировании и регулировании иммиграционной политики, которая влияет на репутацию страны и мировое положение.	External Regulation and Reputation	ru	14.0
Однополые браки — это морально-этический вопрос, и отказ кому-либо в праве на брак из-за сексуальной ориентации является дискриминационным и несправедливым.	Morality	ru	3.0
Все люди, независимо от сексуальной ориентации, должны иметь право вступать в брак с теми же правами и правовой защитой, что и гетеросексуальные пары.	Fairness and Equality	ru	4.0
Несправедливо и аморально отказывать людям в праве на брак из-за сексуальной ориентации.	Morality	ru	3.0
Все люди, независимо от сексуальной ориентации, должны иметь право вступать в брак с теми же правами и правовой защитой, что и гетеросексуальные пары.	Fairness and Equality	ru	4.0
Принятие и отношение к однополым бракам со временем изменились во многих частях мира, но еще предстоит преодолеть значительные культурные и социальные барьеры.	Public Sentiment	ru	12.0
Политика и законы в отношении однополых браков оказывают значительное влияние на общество, и важно оценить их влияние и внести необходимые изменения для обеспечения справедливости и равенства.	Policy Prescription and Evaluation	ru	6.0
Легализация однополых браков имеет экономические выгоды, поскольку увеличивает туризм и создает новые рабочие места в свадебной индустрии.	Economic	ru	1.0
Хотя однополые браки могут бросить вызов традиционным представлениям о гендерных ролях и социальных нормах, некоторые считают, что они способствуют развитию более разнообразной и приемлемой культурной идентичности.	Cultural Identity	ru	11.0
Отказ однополым парам в праве на вступление в брак отрицательно сказывается на их здоровье и благополучии, поскольку они сталкиваются с дискриминацией и не имеют доступа к важным правовым и экономическим средствам защиты.	Health and Safety	ru	9.0
Дебаты об однополых браках являются важным политическим вопросом во многих странах, где политические партии и политики занимают разные позиции в зависимости от своих убеждений и взглядов избирателей.	Political	ru	13.0
Легализация однополых браков является важным шагом к равноправию ЛГБТК+ сообщества и гарантирует те же права и возможности, что и гетеросексуальные пары.	Fairness and Equality	ru	4.0
Для многих однополые браки являются моральной проблемой, некоторые говорят, что они противоречат традиционным ценностям, в то время как другие настаивают на том, что они прославляют любовь и товарищеские отношения независимо от пола.	Morality	ru	3.0
Отказ однополым парам в праве на брак является явным нарушением основных прав человека, таких как равенство и недискриминация.	Fairness and Equality	ru	4.0
Однополые браки дают парам важные преимущества для здоровья, в том числе: B. Медицинские льготы, страховое покрытие и доступ к необходимой медицинской помощи в случае болезни или неотложной помощи.	Health and Safety	ru	9.0
Чиновник, знакомый с проектом бюджета, предоставил подробности запроса на финансирование до того, как президент Байден объявил план в понедельник на условиях анонимности.	Capacity and Resources	ru	2.0
ICE будет продолжать контролировать отдельные места содержания под стражей, чтобы обеспечить благоприятные условия в сотрудничестве с ERO, OPR и другими регулирующими органами в рамках Министерства внутренней безопасности.	Capacity and Resources	ru	2.0
HSI работала с ФБР, чтобы заставить министерство юстиции предъявить обвинения двум сообщникам.	Capacity and Resources	ru	2.0
Координирует управление содержанием под стражей с 25 полевыми офисами ERO, чтобы обеспечить безопасную среду для неграждан, содержащихся под стражей ICE, посредством соблюдения требований учреждения, мониторинга на местах и ​​покупки мест содержания под стражей.	Capacity and Resources	ru	2.0
25 Полевой офис ERO содействует материально-технической и оперативной поддержке деятельности по уклонению от уплаты налогов путем разработки, внедрения и мониторинга планов и процедур, поддерживающих миссию Плана действий по уклонению от уплаты налогов по всей стране.	Capacity and Resources	ru	2.0
Эти центры используют технические знания, аналитические инструменты и опыт правоохранительных органов для разработки рекомендаций по депортации для неграждан на основе разведывательных данных.	Capacity and Resources	ru	2.0
Благодаря сбору данных, анализу и совершенствованию технологий и процессов LESA предоставляет инструменты, исследования и рекомендации для поддержки принятия решений и планирования ICE.	Capacity and Resources	ru	2.0
Работая с межведомственными и межведомственными заинтересованными сторонами, иностранными посольствами и консульствами, а также международными партнерами, подразделение разрабатывает и реализует стратегии депортации для неамериканских граждан, ожидающих депортации.	Capacity and Resources	ru	2.0
Мы поддерживаем универсальную политику в области прав человека и защиты мигрантов и беженцев и призываем к многосторонним действиям для устранения коренных причин миграции, включая изменение климата.	Capacity and Resources	ru	2.0
Некоммерческая организация, которая соответствует стандартам приемлемости для PA, штата и программы и имеет административные полномочия для управления назначенными программами и программными фондами от имени CDSS.	Capacity and Resources	ru	2.0
Если вы находитесь в Соединенных Штатах без разрешения или условно-досрочного освобождения от сотрудника иммиграционной службы, ваше незаконное пребывание начинается с даты вашего въезда в страну без разрешения или условно-досрочного освобождения.	Crime and Punishment	ru	7.0
Как правило, если вы допущены в Соединенные Штаты или задержаны сотрудником иммиграционной службы, вы получите форму I-94, запись о прибытии/попытке, с точной датой, когда вы собираетесь покинуть страну.	Crime and Punishment	ru	7.0
Если вы покидаете Соединенные Штаты после начала процесса депортации, включая добровольное выдворение, вы обязаны уведомить об этом Административное бюро иммиграционного контроля.	Crime and Punishment	ru	7.0
10-летняя линия также применяется, если вы уходите до, во время или после начала вашего исключения из DHS.	Crime and Punishment	ru	7.0
Таким образом, вы можете повторно подать заявление на получение разрешения на въезд в Соединенные Штаты, даже если вы не допущены на постоянной основе, но только в том случае, если вы физически не находились в Соединенных Штатах в течение как минимум 10 лет после вашего последнего отъезда.	Crime and Punishment	ru	7.0
В зависимости от иммиграционных льгот, на получение которых вы подаете заявление, закон может лишить вас права на участие в программе.	Crime and Punishment	ru	7.0
Вы должны написать «возвращены в Соединенные Штаты в течение от трех до десяти лет, требуемых по закону», чтобы облегчить идентификацию и избежать задержек с удалением файла.	Crime and Punishment	ru	7.0
В Законе об иммиграции и гражданстве (INA) изложены основания для неприемлемости человека.	Crime and Punishment	ru	7.0
В Техасе мало преступных нелегальных иммигрантов, потому что нелегальные иммигранты годами остаются незамеченными.	Crime and Punishment	ru	7.0
Иммигранты, в том числе испаноязычные неграждане, несколько чаще сообщают о преступлениях, чем коренные жители, согласно Национальному обзору сообщений о преступности, который предназначен для измерения готовности людей сообщать о преступлениях.	Crime and Punishment	ru	7.0
Ассимиляция – это процесс, посредством которого группа или культура меньшинства перенимает поведение, ценности, обычаи и убеждения группы большинства в принимающей стране.	Cultural Identity	ru	11.0
Термин «ассимиляция» часто используется для описания иммигрантов, переезжающих на новое место. Однако он также используется для обсуждения этнических групп.	Cultural Identity	ru	11.0
Коренные жители, иммигранты и этнические меньшинства часто меняют или скрывают аспекты своей культуры, включая язык, пищу, одежду и духовные практики, чтобы перенять ценности и социальное поведение доминирующей культуры.	Cultural Identity	ru	11.0
Важно помнить, что добровольная интеграция часто является ответом на давление со стороны более доминирующей культуры, и что адаптация является ключом к сохранению жизни и безопасности людей. Принудительная ассимиляция: это ситуация, когда меньшинство или этническая группа вынуждены подчиняться. Их культурная самобытность, язык, обычаи и традиции соответствуют доминирующей группе.	Cultural Identity	ru	11.0
Хотя это был обычный процесс среди государств, он стал спорным политическим вопросом: некоторые политики и общественность в прошлом утверждали, что европейские иммигранты ассимилировались быстрее, чем меньшинства.	Cultural Identity	ru	11.0
Сегодня и в прошлом многие белые в этой стране рассматривают иммигрантов и меньшинства как угрозу национальной культуре, опасаясь наших различий и оказывая прямое и косвенное давление, включая угрозы, на тех, кто не согласен. и насилие.	Cultural Identity	ru	11.0
Культурная ассимиляция была предназначена для ограничения самосегрегации, но в этот период иммигрантов поощряли к ассимиляции для социальной стабильности и экономического процветания.	Cultural Identity	ru	11.0
Другое исследование домохозяйств иммигрантов показало, что большее количество братьев и сестер, родившихся за границей, с большей вероятностью будут безработными, закончат школу за меньшее количество лет, заработают меньше и вступят в брак с супругами, родившимися за границей.	Cultural Identity	ru	11.0
В то время как насильственная ассимиляция является формой насилия, принуждение меньшинств к принятию чужих культурных практик в лучшем и худшем случае.	Cultural Identity	ru	11.0
Коренные народы, этнические меньшинства и иммигранты часто по-разному переживают ассимиляцию, поэтому важно тщательно обсудить и рассмотреть, как происходила эта ассимиляция и ее последствия.	Cultural Identity	ru	11.0
В индустрии гостеприимства 38% владельцев бизнеса родились за пределами США, по сравнению с 24% владельцев магазинов.	Economic	ru	1.0
Учитывая, что 85 миллионов американцев живут в округах, потерявших свой самый трудоспособный возраст в период с 2011 по 2021 год, и 160 миллионов живут в округах с сокращающимся или стабильным населением, пришло время снова начать обсуждение того, как иммиграция связана с местным и региональным экономическим развитием. .	Economic	ru	1.0
