sentence	label_name	Language	label_ID
不同移民政策和计划的有效性是一个持续的争论，不同的利益相关者提出不同的解决方案来应对移民挑战和机遇。	Policy Prescription and Evaluation	zh-CN	6.0
评估移民政策和计划对于确保其有效和公平至关重要。	Policy Prescription and Evaluation	zh-CN	6.0
移民与犯罪之间的关系是一个有争议的问题，一些人认为移民更容易犯罪并对公共安全构成威胁，而另一些人则认为移民比本土出生的公民犯罪的可能性更小。	Crime and Punishment	zh-CN	7.0
移民对国家安全和国防有影响，特别是筛选和筛选移民以及防止潜在威胁入境。	Security and Defense	zh-CN	8.0
然而，一些人认为，过度限制移民政策会损害与其他国家的关系，并限制合作和创新的机会。	Security and Defense	zh-CN	8.0
移民对公共健康和安全有影响，特别是在疾病传播和获得医疗保健方面。	Health and Safety	zh-CN	9.0
然而，一些人认为，提供医疗保健和社会服务可以改善整体公共卫生结果并减轻紧急服务的压力。	Health and Safety	zh-CN	9.0
移民对移民和本土出生的公民的生活质量既有积极影响，也有消极影响，这取决于经济条件、社会融合和文化认同等因素。	Quality of Life	zh-CN	10.0
一些人认为移民促进了多样性和文化交流，而另一些人则认为它会导致社会和经济分裂。	Quality of Life	zh-CN	10.0
移民对文化认同有影响，特别是在语言、传统和价值观方面。	Cultural Identity	zh-CN	11.0
一些人认为移民可以丰富和多样化文化体验，而另一些人则认为它可能导致民族认同感和社会凝聚力下降。	Cultural Identity	zh-CN	11.0
公众对移民的看法两极分化，一些人表示支持增加移民，另一些人则呼吁加强控制和限制。	Public Sentiment	zh-CN	12.0
媒体和政客描绘移民的方式可以影响公众舆论和政治决策。	Public Sentiment	zh-CN	12.0
移民是一个高度政治化的问题，不同的政党和利益集团在这个问题上持有不同的立场。	Political	zh-CN	13.0
移民辩论在选举期间经常成为一个政治问题，候选人在他们的平台上就这个问题采取立场。	Political	zh-CN	13.0
一个国家处理移民问题的方式会影响其声誉和与其他国家的关系，尤其是在人权和国际法方面。	External Regulation and Reputation	zh-CN	14.0
移民模式也受到外部压力和国际组织和协定的规定的影响。	External Regulation and Reputation	zh-CN	14.0
与移民相关的其他问题包括对家庭动态的影响、移民在塑造人口趋势中的作用，以及文化交流和移民融入社会。	Other	zh-CN	15.0
这些问题对该国的社会、经济和政治动态具有重要影响。	Other	zh-CN	15.0
同性婚姻可以产生积极的经济影响，促进当地企业和旅游业的发展，并增加政府的税收。	Economic	zh-CN	1.0
反对者认为，同性婚姻会破坏传统的婚姻和家庭结构，从而对经济产生负面影响。	Economic	zh-CN	1.0
同性婚姻合法化将增加同性伴侣获得资源和福利的机会，例如医疗保健和继承权。	Capacity and Resources	zh-CN	2.0
批评者认为，同性婚姻会占用资源和能力，因为它们需要改变法律框架和制度。	Capacity and Resources	zh-CN	2.0
同性婚姻的支持者认为，无论性取向如何，承认所有人的平等权利和尊严是道德上的当务之急。	Morality	zh-CN	3.0
反对者认为，同性婚姻是不道德的，违背了传统的宗教和文化价值观。	Morality	zh-CN	3.0
同性婚姻被视为 LGBTQ+ 人群公平和平等的关键问题，因为它提供与异性伴侣相同的法律权利和保护。	Fairness and Equality	zh-CN	4.0
批评者认为，同性婚姻不是一个平等问题，因为它需要重新定义婚姻的传统定义。	Fairness and Equality	zh-CN	4.0
同性婚姻的合法性争论不休，法院和政府因宪法解释和司法考虑在这个问题上意见相左。	Legality, Constitutionality, Jurisdiction	zh-CN	5.0
反对者认为同性婚姻不应该合法化，因为宪法或先例都没有明确规定同性婚姻。	Legality, Constitutionality, Jurisdiction	zh-CN	5.0
同性婚姻的政策处方因政治和文化因素而异，一些国家和地区将其合法化，而另一些国家和地区则继续禁止。	Policy Prescription and Evaluation	zh-CN	6.0
评估同性婚姻对社会和个人的影响是一个持续的过程，研究显示出积极和消极的结果。	Policy Prescription and Evaluation	zh-CN	6.0
一些司法管辖区将同性婚姻定为犯罪，个人因拥有同性关系而面临法律惩罚或社会迫害。	Crime and Punishment	zh-CN	7.0
试图使同性婚姻合法化通常被视为结束基于性取向的歧视和惩罚的一种方式。	Crime and Punishment	zh-CN	7.0
同性婚姻已被用作推进国家安全和人权议程的工具，特别是在国际关系和外交背景下。	Security and Defense	zh-CN	8.0
批评者认为，同性婚姻破坏婚姻和家庭制度，对国家安全和社会稳定产生负面影响。	Security and Defense	zh-CN	8.0
同性婚姻合法化可以让 LGBTQ+ 人群获得医疗保健、保险和法律保护，从而改善他们的健康和安全。	Health and Safety	zh-CN	9.0
反对者认为，同性婚姻不利于个人和公共健康，导致疾病传播和其他负面后果。	Health and Safety	zh-CN	9.0
通过给予 LGBTQ+ 法律认可和社会认可，同性婚姻被认为是改善 LGBTQ+ 人群生活质量的重要因素。	Quality of Life	zh-CN	10.0
批评者认为，同性婚姻通过破坏传统价值观和结构，对个人和整个社会的生活质量产生负面影响。	Quality of Life	zh-CN	10.0
同性婚姻通常被视为 LGBTQ+ 文化认同的关键问题，因为它代表了对他们在社会中的存在和权利的基本认可。	Cultural Identity	zh-CN	11.0
反对者认为，同性婚姻威胁到传统的文化认同和价值观，并可能导致社会和道德沦丧。	Cultural Identity	zh-CN	11.0
随着时间的推移，同性婚姻的舆论也在不断演变，越来越多的国家和地区接受和支持同性婚姻。	Public Sentiment	zh-CN	12.0
同性婚姻合法化的推动往往是由公众情绪驱动的，政治家和组织对不断变化的态度和意见做出回应。	Public Sentiment	zh-CN	12.0
同性婚姻问题往往是政治性的，政党和政客根据他们的价值观和意识形态采取不同的立场。	Political	zh-CN	13.0
同性婚姻合法化已成为 LGBTQ+ 权利倡导者的一个关键政治问题，他们认为这是实现更大的社会和法律平等的一种方式。	Political	zh-CN	13.0
虽然同性婚姻通常被视为社会进步和一个国家对人权承诺的衡量标准，但国际组织和盟友正在向政府施压，要求其合法化。	External Regulation and Reputation	zh-CN	14.0
反对者认为，要求同性婚姻合法化的外部压力侵犯了国家主权和文化价值观。	External Regulation and Reputation	zh-CN	14.0
同性婚姻是一个极具争议性和情绪化的问题，双方的个人和团体都在为自己的信仰和价值观而战。	Other	zh-CN	15.0
关于同性婚姻的辩论是复杂和多方面的，反映了围绕身份、价值观和权力的更广泛的社会和文化紧张局势。	Other	zh-CN	15.0
移民既有积极的经济影响，也有消极的经济影响，一些人认为它带来了宝贵的劳动力和技能，而另一些人则认为它降低了工资并损害了社会服务。	Economic	zh-CN	1.0
许多公司依赖农民工，尤其是在农业、酒店业和建筑业等行业。	Economic	zh-CN	1.0
移民给一个国家的基础设施和资源带来压力，例如B. 住房、交通和医疗保健，尤其是在服务需求高的地区。	Capacity and Resources	zh-CN	2.0
许多国家/地区根据其资源和提供支持的能力限制了他们可以接受的移民数量。	Capacity and Resources	zh-CN	2.0
一些人认为，移民是一种道德义务，可以帮助有需要的人，尤其是逃离本国暴力或迫害的难民。	Morality	zh-CN	3.0
其他人则认为，允许移民非法入境或剥削移民工人是不道德的。	Morality	zh-CN	3.0
许多人争辩说，移民政策应该基于公平和平等的原则，移民应该受到有尊严和尊重的对待。	Fairness and Equality	zh-CN	4.0
其他人则认为，优先考虑移民而不是公民是不公平和不公正的。	Fairness and Equality	zh-CN	4.0
移民政策面临法律和宪法挑战，特别是在公民身份、驱逐出境和庇护问题上。	Legality, Constitutionality, Jurisdiction	zh-CN	5.0
许多国家对移民政策有不同程度的管辖权，地方、州和联邦政府都在发挥作用。	Legality, Constitutionality, Jurisdiction	zh-CN	5.0
移民政策通常由政策规定和评估决定，专家和政策制定者会权衡不同方法的成本和收益。	Policy Prescription and Evaluation	zh-CN	6.0
一些人认为战略应该以证据为基础和数据驱动，而另一些人则强调理论或政策考虑。	Policy Prescription and Evaluation	zh-CN	6.0
移民政策通常与犯罪和惩罚问题联系在一起，一些人认为移民更有可能犯罪，应该受到更严格的执法措施。	Crime and Punishment	zh-CN	7.0
其他人则认为，移民是不公平的目标，政策应侧重于减少犯罪和改善所有居民的公共安全。	Crime and Punishment	zh-CN	7.0
移民政策影响一个国家的安全和国防，特别是在边境控制和国家身份问题方面。	Security and Defense	zh-CN	8.0
一些人认为移民威胁国家安全，而另一些人则认为这对于维持多元化和多元文化的社会至关重要。	Security and Defense	zh-CN	8.0
移民政策对公共健康和安全有影响，特别是在疾病控制和应急响应问题上。	Health and Safety	zh-CN	9.0
一些人认为移民政策应优先考虑公共健康和安全，而另一些人则认为政策应优先考虑移民和难民的需求。	Health and Safety	zh-CN	9.0
移民政策影响移民和公民的生活质量，特别是在社会凝聚力、教育和就业方面。	Quality of Life	zh-CN	10.0
一些人认为移民通过带来不同的观点和技能来改善生活质量，而另一些人则认为它会造成社会紧张和冲突。	Quality of Life	zh-CN	10.0
移民政策通常与文化认同问题相关，一些人认为移民威胁到民族认同和文化传统。	Cultural Identity	zh-CN	11.0
其他人则认为，文化认同在不断演变，移民可以丰富和多样化文化表现形式。	Cultural Identity	zh-CN	11.0
移民政策通常取决于公众对移民的情绪和态度，一些人主张更严格的执法，而另一些人则主张更广泛的政策。	Public Sentiment	zh-CN	12.0
公众情绪受到许多因素的影响，包括媒体报道、政治言论和个人经历。	Public Sentiment	zh-CN	12.0
移民政策往往受到政治考虑的影响，不同的政党和利益集团根据其价值观和意识形态采取不同的立场。	Political	zh-CN	13.0
移民政策可能是一个非常不同的政治问题，政客们用它来动员他们的基础并吸引不同的人口选区。	Political	zh-CN	13.0
移民政策会影响一个国家的外部审查和声誉，特别是在人权和国际法问题上。	External Regulation and Reputation	zh-CN	14.0
一些人认为，移民威胁到一个国家的文化认同，因为它引入了新的习俗和信仰。然而，其他人认为多样性丰富了一个社会的文化，应该受到庆祝。	Cultural Identity	zh-CN	11.0
重要的是移民要了解和尊重他们移居到的国家的文化特征，同时保留和分享他们自己独特的文化传统。	Cultural Identity	zh-CN	11.0
公众对移民的看法因地点和背景而异。在某些地区，人们对移民持欢迎态度并赞赏他们为社会提供的服务，而在其他地区，人们可能对移民抢走工作或耗尽资源感到恐惧或怨恨。	Public Sentiment	zh-CN	12.0
媒体在塑造公众对移民的情绪方面发挥着作用，关于移民犯罪的耸人听闻的故事助长了对他们的负面态度。	Public Sentiment	zh-CN	12.0
移民政策通常受政治动机影响，政客试图通过吸引他们的支持者或对移民采取强硬立场来赢得选票。	Political	zh-CN	13.0
国际关系也可以影响一个国家的移民政策，外交考虑和协议会影响移民的流动。	Political	zh-CN	13.0
联合国和欧盟等国际组织和条约在规范和制定移民政策方面发挥着作用。	External Regulation and Reputation	zh-CN	14.0
一个国家作为欢迎或敌对移民的地方的声誉具有重大的经济和政治影响，影响旅游业、贸易和外交关系。	External Regulation and Reputation	zh-CN	14.0
移民可以对一个国家产生积极和消极的经济影响，例如B. 通过提供廉价劳动力来源，同时增加对工作和资源的竞争。	Economic	zh-CN	1.0
一个国家接收和支持移民的能力受到其住房、教育、医疗保健和其他资源能力的限制。	Capacity and Resources	zh-CN	2.0
对移民的伦理思考包括关于移民权利和接收国对他们的责任的问题。	Morality	zh-CN	3.0
移民政策应该公平公正，确保所有移民都获得公平和平等的机会。	Fairness and Equality	zh-CN	4.0
移民法律和政策必须符合法律和宪法原则，并且是执行它们的政府的责任。	Legality, Constitutionality, Jurisdiction	zh-CN	5.0
有效的移民政策需要仔细评估和考虑目标、影响和实施策略。	Policy Prescription and Evaluation	zh-CN	6.0
移民可能与犯罪和惩罚问题有关，包括对边境安全和移民犯罪活动的担忧。	Crime and Punishment	zh-CN	7.0
移民政策对国家安全和国防有影响，包括来自恐怖组织和地缘政治冲突的潜在威胁。	Security and Defense	zh-CN	8.0
必须在移民政策的背景下考虑移民和东道社区的健康和安全，包括疾病控制和环境卫生等问题。	Health and Safety	zh-CN	9.0
移民影响移民和东道社区的生活质量，影响社会凝聚力、公共服务和文化融合。	Quality of Life	zh-CN	10.0
移民塑造了一个国家及其人民的文化认同，对多样性和社会凝聚力产生了积极和消极的影响。	Cultural Identity	zh-CN	11.0
公众对移民的态度和看法具有重要的政治和社会影响。	Public Sentiment	zh-CN	12.0
移民政策通常受到政治考虑因素的影响，例如选举策略和政党意识形态。	Political	zh-CN	13.0
国际组织和条约在制定和规范移民政策方面发挥着作用，影响着一个国家的声誉和全球地位。	External Regulation and Reputation	zh-CN	14.0
同性婚姻是一个道德和伦理问题，因为人们的性取向而剥夺他们结婚的权利是歧视性和不公平的。	Morality	zh-CN	3.0
所有人，无论其性取向如何，都应有权结婚，并享有与异性恋伴侣相同的法律利益和保护。	Fairness and Equality	zh-CN	4.0
因为性取向而剥夺人们结婚的权利是不公正和不道德的。	Morality	zh-CN	3.0
所有人，无论其性取向如何，都应有权结婚，并享有与异性恋伴侣相同的法律利益和保护。	Fairness and Equality	zh-CN	4.0
随着时间的推移，世界许多地方对同性婚姻的接受度不断提高，人们对同性婚姻的态度也发生了变化，但仍有待克服重大的文化和社会障碍。	Public Sentiment	zh-CN	12.0
与同性婚姻相关的政策和法律对社会有重大影响，重要的是评估其影响并做出必要的改变以确保公平和平等。	Policy Prescription and Evaluation	zh-CN	6.0
同性婚姻合法化具有经济效益，因为它可以促进旅游业并在婚礼行业创造新的商机。	Economic	zh-CN	1.0
虽然同性婚姻可以挑战传统的性别角色和社会规范观念，但一些人认为它可以帮助培养更多样化和更可接受的文化认同。	Cultural Identity	zh-CN	11.0
剥夺同性伴侣结婚的权利会对他们的健康和福祉产生负面影响，因为他们面临歧视并且无法获得重要的法律和经济保护。	Health and Safety	zh-CN	9.0
同性婚姻辩论是许多国家的一个重大政治问题，政党和政治家根据他们的信仰和选民的观点在这个问题上采取不同的立场。	Political	zh-CN	13.0
同性婚姻合法化是 LGBTQ+ 社区迈向平等的重要一步，确保他们拥有与异性伴侣相同的权利和机会。	Fairness and Equality	zh-CN	4.0
对许多人来说，同性婚姻是一个道德问题，一些人认为它违背了传统价值观，而另一些人则坚持不分性别地庆祝爱情和结合。	Morality	zh-CN	3.0
剥夺同性伴侣结婚的权利明显侵犯了他们平等和不受歧视的基本人权。	Fairness and Equality	zh-CN	4.0
同性婚姻为夫妻提供重要的健康益处，例如： B. 医疗福利、保险保障和就医权，这在生病或紧急情况下至关重要。	Health and Safety	zh-CN	9.0
在拜登总统周一公布计划之前，一位熟悉预算草案的官员在匿名的情况下提供了资金申请的细节。	Capacity and Resources	zh-CN	2.0
ICE 将与 ERO、OPR 和国土安全部内的其他监管机构合作，继续检查个别拘留设施，以确保条件适当。	Capacity and Resources	zh-CN	2.0
HSI 与联邦调查局合作，使司法部能够对这起犯罪中的两名同谋提出指控。	Capacity and Resources	zh-CN	2.0
拘留管理与 25 个 ERO 外地办事处协调，通过设施合规、现场监控和拘留设施采购，确保 ICE 拘留中的非公民有一个安全的环境。	Capacity and Resources	zh-CN	2.0
通过制定、实施和监督计划和程序以支持整个国家逃亡行动计划任务，促进对 25 个 ERO 外地办事处逃亡行动的后勤和运营支持。	Capacity and Resources	zh-CN	2.0
这些中心运用技术技能、分析工具和执法专业知识来生成基于情报的非公民驱逐出境线索。	Capacity and Resources	zh-CN	2.0
通过数据收集、分析以及技术和流程改进，LESA 提供工具、研究和建议来支持 ICE 的决策和规划。	Capacity and Resources	zh-CN	2.0
该部门通过与机构间和机构间利益相关者、外国大使馆和领事馆以及国际合作伙伴合作，为等待驱逐出境的非美国公民制定和实施驱逐出境战略。	Capacity and Resources	zh-CN	2.0
我们支持全球人权政策以及对移民和难民的保护，并敦促采取多边行动解决移民的根本原因，包括气候变化。	Capacity and Resources	zh-CN	2.0
PA 是一个非营利组织，符合州和计划资格标准，并具有代表 CDSS 管理指定计划和计划资金的行政能力。	Capacity and Resources	zh-CN	2.0
如果您在美国没有获得移民官员的许可或假释，您的非法居留将从您在没有许可或假释的情况下进入该国之日算起。	Crime and Punishment	zh-CN	7.0
一般来说，如果您已获准进入美国或被移民官假释，您将收到一份 Iâ94 表格，即到达/离开记录，其中包含您计划离开的确切日期。	Crime and Punishment	zh-CN	7.0
如果您在递解程序（包括自愿递解程序）开始后离开美国，您有责任通知移民审查执行办公室。	Crime and Punishment	zh-CN	7.0
无论您是在国土安全部开始遣返程序之前、期间还是之后离开，10 年禁止出席都适用。	Crime and Punishment	zh-CN	7.0
即使您因为这个原因没有被永久接纳，您也可以申请重新申请进入美国的许可，但前提是您自上次离开美国以来已经实际离开美国至少 10 年。	Crime and Punishment	zh-CN	7.0
根据您申请的移民福利，法律可能会因不可入境而取消您的资格。	Crime and Punishment	zh-CN	7.0
你应该写“在三年或十年的合法期限内返回美国”，以方便识别并避免延迟提交拒绝。	Crime and Punishment	zh-CN	7.0
《移民和国籍法》(INA) 概述了个人不可入境的理由。	Crime and Punishment	zh-CN	7.0
由于非法移民多年未被发现，得克萨斯州的非法移民罪犯人数仍然很少。	Crime and Punishment	zh-CN	7.0
专为衡量人们报案意愿而设计的全国犯罪受害调查显示，包括没有公民身份的西班牙裔美国人在内的移民报案的可能性略高于当地人。	Crime and Punishment	zh-CN	7.0
文化同化是指少数群体或文化采纳所在国多数群体的行为、价值观、习俗和信仰的过程。	Cultural Identity	zh-CN	11.0
文化同化一词通常用于描述迁移到新地方的移民；但是，它也用于讨论土著群体。	Cultural Identity	zh-CN	11.0
土著、移民和少数民族经常改变或隐藏他们自己文化的各个方面，包括他们的语言、饮食、服饰和精神习俗，以采纳主流文化的价值观和社会行为。	Cultural Identity	zh-CN	11.0
重要的是要记住，自愿动员通常是对来自更主流文化的压力的回应，而从众是人们保持安全和生存的一种解决方案。强迫同化：这是少数民族或土著群体被迫投降的情况。他们的文化认同、语言、规范和习俗适合占主导地位的群体。	Cultural Identity	zh-CN	11.0
虽然这是各州共同的过程，但它仍然是一个有分歧的政治问题——一些政客和公众认为，欧洲移民比过去的少数群体更快地被同化。	Cultural Identity	zh-CN	11.0
今天和过去，这个国家的许多白人将移民和少数民族视为对国家文化的威胁，害怕我们之间的差异，并对那些不这样做的人施加直接和间接的压力，包括威胁。和暴力。	Cultural Identity	zh-CN	11.0
文化同化旨在限制自我隔离，然而这一时期的移民被鼓励同化以实现社会稳定和经济繁荣。	Cultural Identity	zh-CN	11.0
另一项针对移民家庭的研究发现，拥有更多外国名字的兄弟姐妹失业率更高，完成学业的年限更少，收入更少，并且更有可能与外国出生的配偶结婚。	Cultural Identity	zh-CN	11.0
尽管强迫同化是一种暴力形式，但强迫少数群体采用不属于他们自己的文化习俗往好里说是有问题的，往坏里说是暴力行为。	Cultural Identity	zh-CN	11.0
土著人民、少数民族和移民往往以不同的方式经历同化，因此仔细讨论和思考同化是如何发生的以及它产生的影响是很重要的。	Cultural Identity	zh-CN	11.0
在酒店业，38% 的企业主出生在美国以外，而零售业主的这一比例为 24%。	Economic	zh-CN	1.0
8500 万美国人生活在 2011-2021 年失去主要工作年龄成年人的县，1.6 亿美国人生活在人口减少或停滞的县，是时候开始讨论 Redesign 中的移民与当地和区域经济发展的关系了.	Economic	zh-CN	1.0
美国人口最多的 20 个州 这些县占全国拥有至少学士学位的移民的 36%，而全国总人口的这一比例仅为 19%。	Economic	zh-CN	1.0
州和地方政客尤其需要创建一个自下而上的框架，以了解为什么移民对美国很重要，并更好地理解移民为其社区带来的价值。	Economic	zh-CN	1.0
TEA 的最低投资增加到 900,000 美元（从 500,000 美元）以应对通货膨胀。	Economic	zh-CN	1.0
DHS 遵循附录 [DHS/USCIS/ICE/CBP-001 外国人文件和国家文件跟踪记录系统、DHS/USCIS-007 福利信息系统和 DHS/USCIS- 018 Immigration Biometric and Background ] 并发布了隐私影响评估 [DHS/USCIS/PIA-016(a) Computer Linked Application Information System and Associated Systems]，可在 www.dhs.gov/privacy 找到。	Economic	zh-CN	1.0
即使将工资差异的 10% 用于一年的往返旅行费用，也可以让这些低技能工人在美国找到工作，而不是将他们遣送回国。一项有效、设计良好和实施良好的反贫困计划可以使收入增加至最初开始时的 35 倍。	Economic	zh-CN	1.0
但富国和穷国之间现有的工资差异，以及对劳动力不可否认的需求，意味着任何人员流动都是在没有合法授权和雇主合作的情况下发生的。	Economic	zh-CN	1.0
移民对工资的影响对于受教育程度较低的本土工人和从事移民比例高的职业的人来说是负面的。4 除了对工资的影响外，移民还影响就业。本地工人的机会。	Economic	zh-CN	1.0
大量移民涌入导致就业竞争加剧，导致本地出生工人的工作机会减少。然而，移民对就业机会的影响很小。6 移民对美国经济的净影响是积极的。7 移民增加了经济中的工人数量，导致更高的经济增长和本地出生工人的更高工资。	Economic	zh-CN	1.0
新规则允许庇护官员在移民出现在美国南部边境时审理和决定庇护申请（通常分配给移民法官的案件），从而赋予他们更多权力。	External Regulation and Reputation	zh-CN	14.0
移民治理指标 (MGI) 提供了一个框架来评估国家移民政策的完整性，并帮助确定机构能力发展和移民计划的差距和优先事项。	External Regulation and Reputation	zh-CN	14.0
每个保单类别的各个子维度都被考虑在内，包括资格、条件、身份保障和相关权利。	External Regulation and Reputation	zh-CN	14.0
指标面板分为五个政策维度：制度一致性、降低移民成本、保护移民和家庭权利、促进融合和重返社会以及增加移民对发展的影响。	External Regulation and Reputation	zh-CN	14.0
移民条例载于联邦法规第 8 篇（外国人和国籍），相当于美国法典第 8 篇（外国人和国籍）。	External Regulation and Reputation	zh-CN	14.0
促进性别平等和正义的需求和挑战在世界各地都很明显。	Fairness and Equality	zh-CN	4.0
白宫、国务院和美国驻联合国代表团、美国政府在最高政治层面建立了卓越的领导能力和能力，包括国际开发署 (USAID) 和卫生与公众服务部。和人类服务 (HHS)。	Fairness and Equality	zh-CN	4.0
在特朗普政府继续攻击性别问题，特别是性和生殖健康以及 LGBTQI+ 权利之后，拜登政府面临着推进实现美国与全球健康和发展相关目标所需的平等和性别平等的战略要务。 、经济繁荣和国家安全，并证明这是可以实现的。	Fairness and Equality	zh-CN	4.0
虽然其他政府设有专门针对妇女和女孩的办公室，但现任白宫性别政策委员会是总统行政办公室中第一个关注性别平等和性别平等的政策委员会，包括妇女和女孩，但更具包容性和更广泛的性别议程，包括 LGBTQI+ 问题。	Fairness and Equality	zh-CN	4.0
召集和协调跨部门进程可能仍由白宫负责，白宫必须管理跨部门和跨部门的紧张关系和竞争，需要政府提供一致的高层支持和人员配备。	Fairness and Equality	zh-CN	4.0
根据美国商会的说法，多样性、公平和包容性（通常称为 DEI）是适用于专业环境的社会改革框架。	Fairness and Equality	zh-CN	4.0
大流行加剧了移民面临的健康和经济挑战，随着美墨边境地区移民活动的增加，解决移民的需求变得越来越重要。	Health and Safety	zh-CN	9.0
尽管许多非老年公民住在有全职雇员的家庭中，但他们在获得私人保险方面面临差距，因为他们更有可能从事低薪和低薪工作以及不太可能提供养老金雇主的行业. - 赞助报道	Health and Safety	zh-CN	9.0
一些移民，例如B. 临时保护身份的持有人是合法的，但不具有合格身份，并且没有资格加入 Medicaid 或 CHIP，无论他们在该国停留的时间如何。	Health and Safety	zh-CN	9.0
