sentence	label_name	Language	label_ID
Göç ve suç arasındaki ilişki tartışmalı bir konudur, bazıları göçmenlerin suç işlemeye ve kamu güvenliği için bir tehdit oluşturmaya daha yatkın olduğunu savunurken, diğerleri göçmenlerin yerli vatandaşlara göre suç işlemeye daha az eğilimli olduğunu iddia etmektedir.	Crime and Punishment	tr	7.0
Göçün, özellikle göçmenlerin taranması ve taranması ve potansiyel tehditlerin girişinin önlenmesi olmak üzere, ulusal güvenlik ve ulusal güvenlik üzerinde etkileri vardır.	Security and Defense	tr	8.0
Ancak bazıları, aşırı kısıtlayıcı göç politikalarının diğer ülkelerle ilişkilere zarar verebileceğini ve işbirliği ve yenilik fırsatlarını sınırlayabileceğini iddia ediyor.	Security and Defense	tr	8.0
Göçün, özellikle hastalığın yayılması ve sağlık hizmetlerine erişim açısından halk sağlığı ve güvenliği üzerinde etkileri vardır.	Health and Safety	tr	9.0
Bununla birlikte, bazıları sağlık bakımı ve sosyal hizmetler sağlamanın genel halk sağlığı sonuçlarını iyileştirebileceğini ve acil servisler üzerindeki baskıyı azaltabileceğini iddia ediyor.	Health and Safety	tr	9.0
Göç, ekonomik koşullar, sosyal entegrasyon ve kültürel kimlik gibi faktörlere bağlı olarak hem göçmenlerin hem de yerli vatandaşların yaşam kalitesi üzerinde hem olumlu hem de olumsuz etkilere sahip olabilir.	Quality of Life	tr	10.0
Bazıları göçün çeşitliliği ve kültürel alışverişi desteklediğini iddia ederken, diğerleri bunun sosyal ve ekonomik bölünmeye yol açtığına inanıyor.	Quality of Life	tr	10.0
Göçün kültürel kimlik üzerinde özellikle dil, gelenek ve değerler açısından etkisi vardır.	Cultural Identity	tr	11.0
Bazıları göçün kültürel deneyimleri zenginleştirebileceğini ve çeşitlendirebileceğini öne sürerken, diğerleri bunun ulusal kimlik ve sosyal bütünlükte bir düşüşe yol açabileceğini savunuyor.	Cultural Identity	tr	11.0
Göç konusunda kamuoyu kutuplaştı, bazıları daha fazla göçü desteklediğini ifade ederken, diğerleri daha fazla kontrol ve kısıtlama talep ediyor.	Public Sentiment	tr	12.0
Medyanın ve politikacıların göçmenleri tasvir etme biçimi, kamuoyunu ve siyasi kararları etkileyebilir.	Public Sentiment	tr	12.0
Göç, farklı siyasi partilerin ve çıkar gruplarının bu konuda farklı pozisyonlar aldığı oldukça politik bir konudur.	Political	tr	13.0
Göçmenlik tartışması, adayların kendi platformlarında konuyla ilgili pozisyon almasıyla seçimler sırasında genellikle siyasi bir mesele haline gelir.	Political	tr	13.0
Bir ülkenin göçü nasıl ele aldığı, özellikle insan hakları ve uluslararası hukuk söz konusu olduğunda, itibarını ve diğer ülkelerle ilişkilerini etkileyebilir.	External Regulation and Reputation	tr	14.0
Göç kalıpları ayrıca dış baskılardan ve uluslararası kuruluşların ve anlaşmaların kurallarından da etkilenir.	External Regulation and Reputation	tr	14.0
Göçle ilgili diğer konular arasında aile dinamikleri üzerindeki etki, göçmenlerin demografik eğilimleri şekillendirmedeki rolü ve kültürel alışveriş ve göçmenlerin topluma entegrasyonu yer alıyor.	Other	tr	15.0
Bu konular ülkenin sosyal, ekonomik ve siyasi dinamikleri üzerinde önemli bir etkiye sahiptir.	Other	tr	15.0
Eşcinsel evlilik, yerel işletmeleri ve turizmi canlandırarak ve hükümetin vergi gelirini artırarak olumlu bir ekonomik etkiye sahip olabilir.	Economic	tr	1.0
Muhalifler, eşcinsel evliliğin geleneksel evlilik ve aile yapılarını bozarak ekonomiyi olumsuz etkilediğini iddia ediyor.	Economic	tr	1.0
Eşcinsel evliliğin yasallaştırılması, eşcinsel çiftlerin sağlık hizmetleri ve ebeveyn hakları gibi kaynaklara ve avantajlara erişimini artıracaktır.	Capacity and Resources	tr	2.0
Eleştirmenler, eşcinsel evliliklerin yasal çerçevelerde ve kurumlarda değişiklik gerektirmesi nedeniyle kaynak ve kapasite gerektirdiğini iddia ediyor.	Capacity and Resources	tr	2.0
Eşcinsel evliliğin savunucuları, cinsel yönelimleri ne olursa olsun tüm insanların eşit haklarını ve onurunu tanımanın ahlaki bir zorunluluk olduğunu savunuyorlar.	Morality	tr	3.0
Muhalifler, eşcinsel evliliğin ahlaka aykırı olduğunu ve geleneksel dini ve kültürel değerleri ihlal ettiğini savunuyor.	Morality	tr	3.0
Eşcinsel evlilik, heteroseksüel çiftlerle aynı yasal hakları ve korumaları sunduğu için LGBTQ+ kişiler için önemli bir adalet ve eşitlik sorunu olarak görülüyor.	Fairness and Equality	tr	4.0
Eleştirmenler, eşcinsel evliliğin bir eşitlik sorunu olmadığını çünkü evliliğin geleneksel tanımının yeniden tanımlanmasını gerektirdiğini savunuyorlar.	Fairness and Equality	tr	4.0
Eşcinsel evliliğin yasallığı, anayasal yorum ve yargı görüşlerinde farklılık gösteren mahkemeler ve hükümetlerle tartışıldı.	Legality, Constitutionality, Jurisdiction	tr	5.0
Muhalifler, eşcinsel evliliğin yasallaştırılmaması gerektiğini, çünkü ne Anayasa ne de emsalin eşcinsel evliliği açıkça zorunlu kılmadığını savunuyorlar.	Legality, Constitutionality, Jurisdiction	tr	5.0
Eşcinsel evlilik için politika düzenlemeleri siyasi ve kültürel faktörlere göre değişir; bazı ülkeler bunu yasallaştırırken diğerleri yasaklamaya devam eder.	Policy Prescription and Evaluation	tr	6.0
Eşcinsel evliliğin sosyal ve kişisel etkisinin değerlendirilmesi, hem olumlu hem de olumsuz sonuçlar gösteren araştırmalarla devam eden bir süreçtir.	Policy Prescription and Evaluation	tr	6.0
Bazı yargı bölgeleri, eşcinsel evliliği suç sayıyor ve bireyler, aynı cinsiyetten ilişkilere sahip oldukları için yasal cezalarla veya sosyal zulümle karşı karşıya kalıyor.	Crime and Punishment	tr	7.0
Eşcinsel evliliği yasallaştırma çabaları genellikle cinsel yönelime dayalı ayrımcılığa ve cezaya son vermenin bir yolu olarak görülüyor.	Crime and Punishment	tr	7.0
Eşcinsel evlilik, özellikle uluslararası ilişkiler ve diplomasi bağlamında ulusal güvenlik ve insan hakları gündemlerini ilerletmek için bir araç olarak kullanılmıştır.	Security and Defense	tr	8.0
Eleştirmenler, eşcinsel evliliğin evlilik kurumunu ve aileyi baltaladığına ve ulusal güvenlik ve sosyal istikrarı olumsuz etkilediğine inanıyor.	Security and Defense	tr	8.0
Eşcinsel evliliğin yasallaştırılması, LGBTQ+ kişilerin sağlık hizmetlerine, sigortaya ve yasal korumaya erişimlerini sağlayarak sağlık ve güvenliklerini iyileştirebilir.	Health and Safety	tr	9.0
Muhalifler, eşcinsel evliliğin birey ve halk sağlığına zararlı olduğunu, hastalığın yayılmasına ve diğer olumsuz sonuçlara yol açtığını iddia ediyor.	Health and Safety	tr	9.0
LGBTQ+ yasal ve sosyal kabulü göz önüne alındığında, eşcinsel evlilik, LGBTQ+ bireyler için yaşam kalitesini iyileştirmede önemli bir faktör olarak kabul edilir.	Quality of Life	tr	10.0
Eleştirmenler, eşcinsel evliliğin geleneksel değerleri ve yapıları baltaladığını, bireylerin ve bir bütün olarak toplumun yaşam kalitesini olumsuz etkilediğini iddia ediyor.	Quality of Life	tr	10.0
Eşcinsel evlilik, toplumdaki varlıklarının ve haklarının temel bir kabulünü temsil ettiğinden, LGBTQ+ kültürel kimliğinin kilit bir sorunu olarak görülüyor.	Cultural Identity	tr	11.0
Muhalifler, eşcinsel evliliğin geleneksel kültürel kimlikleri ve değerleri tehdit ettiğini ve sosyal ve ahlaki çürümeye yol açabileceğini savunuyor.	Cultural Identity	tr	11.0
Zamanla, eşcinsel evliliğe ilişkin kamuoyu da gelişmekte ve giderek daha fazla ülke ve bölge eşcinsel evliliği kabul etmekte ve desteklemektedir.	Public Sentiment	tr	12.0
Eşcinsel evliliği yasallaştırma çabası, genellikle değişen tutum ve fikirlere yanıt veren politikacılar ve kuruluşlarla birlikte kamuoyu duyarlılığı tarafından yönlendirilir.	Public Sentiment	tr	12.0
Eşcinsel evlilik konusu, siyasi partiler ve politikacıların değerlerine ve ideolojilerine göre farklı pozisyonlar almasıyla genellikle siyasidir.	Political	tr	13.0
Eşcinsel evliliğin yasallaştırılması, bunu daha fazla sosyal ve yasal eşitlik sağlamanın bir yolu olarak gören LGBTQ+ hakları aktivistleri için önemli bir siyasi mesele haline geldi.	Political	tr	13.0
Eşcinsel evlilik genellikle ülkenin sosyal ilerleme ve insan haklarına bağlılığının bir ölçüsü olarak görülüyor, ancak uluslararası gruplar ve müttefikler hükümete bunu yasallaştırması için baskı yapıyor.	External Regulation and Reputation	tr	14.0
Muhalifler, eşcinsel evliliği yasallaştırmaya yönelik dış baskının ulusal egemenliği ve kültürel değerleri ihlal ettiğini savunuyor.	External Regulation and Reputation	tr	14.0
Eşcinsel evlilik, her iki taraftaki bireylerin ve grupların inançları ve değerleri için savaştığı, son derece tartışmalı ve duygusal bir konudur.	Other	tr	15.0
Eşcinsel evlilik tartışması karmaşık ve çok yönlüdür ve kimlik, değerler ve güç etrafında daha geniş sosyal ve kültürel gerilimleri yansıtır.	Other	tr	15.0
Göçün hem olumlu hem de olumsuz ekonomik etkileri vardır, bazıları değerli emek ve beceriler getirdiğini savunurken, diğerleri ücretleri düşürdüğünü ve sosyal hizmetlere zarar verdiğini iddia eder.	Economic	tr	1.0
Birçok şirket, özellikle tarım, konaklama ve inşaat gibi sektörlerde göçmen işçilere güveniyor.	Economic	tr	1.0
Göç, özellikle hizmet talebinin yüksek olduğu bölgelerde, bir ülkenin barınma, ulaşım ve sağlık hizmetleri gibi altyapısı ve kaynakları üzerinde baskı oluşturur.	Capacity and Resources	tr	2.0
Birçok ülke, kaynaklarına ve destek sağlama becerilerine bağlı olarak kabul edebilecekleri göçmen sayısını sınırlar.	Capacity and Resources	tr	2.0
Bazıları göçü ihtiyacı olanlara, özellikle de kendi ülkelerinde şiddet veya zulümden kaçan mültecilere yardım etmek için ahlaki bir yükümlülük olarak görüyor.	Morality	tr	3.0
Diğerleri, göçmenlerin yasa dışı yollardan girmesine izin vermenin veya göçmen işçileri sömürmenin etik olmadığını savunuyor.	Morality	tr	3.0
Birçoğu, göçmenlik politikasının adalet ve eşitlik ilkelerine dayanması gerektiğini ve göçmenlere onurlu ve saygılı davranılması gerektiğini savunuyor.	Fairness and Equality	tr	4.0
Diğerleri, vatandaşlar yerine göçmenlere öncelik vermenin adaletsiz ve adaletsiz olduğunu savunuyor.	Fairness and Equality	tr	4.0
Göç politikası, özellikle vatandaşlık, sınır dışı etme ve iltica konularında yasal ve anayasal zorluklarla karşı karşıyadır.	Legality, Constitutionality, Jurisdiction	tr	5.0
Birçok ülkenin göçmenlik politikasında yerel, eyalet ve federal hükümetlerin rol oynamasıyla yargı yetkisi farklılıkları vardır.	Legality, Constitutionality, Jurisdiction	tr	5.0
Göçmenlik politikası genellikle uzmanlar ve politika yapıcıların farklı yaklaşımların maliyet ve faydalarını tarttığı politika formülasyonu ve değerlendirmesiyle belirlenir.	Policy Prescription and Evaluation	tr	6.0
Bazıları, stratejinin kanıta dayalı ve veriye dayalı olması gerektiğini savunurken, diğerleri teorik veya politik mülahazaları vurgular.	Policy Prescription and Evaluation	tr	6.0
Göçmenlik politikası genellikle suç ve ceza meseleleriyle bağlantılıdır ve bazıları göçmenlerin suç işleme olasılığının daha yüksek olduğunu ve daha sıkı yaptırım önlemlerine tabi olmaları gerektiğini savunur.	Crime and Punishment	tr	7.0
Diğerleri, göçmenlerin haksız yere hedef alındığını ve politikaların suçu azaltmaya ve tüm sakinler için kamu güvenliğini artırmaya odaklanması gerektiğini savunuyor.	Crime and Punishment	tr	7.0
Göç politikası, özellikle sınır kontrolü ve ulusal kimlik konularıyla ilgili olarak ülkenin güvenliğini ve savunmasını etkiler.	Security and Defense	tr	8.0
Bazıları göçü ulusal güvenlik için bir tehdit olarak görürken, diğerleri bunu çoğulcu ve çok kültürlü bir toplumu sürdürmek için gerekli görüyor.	Security and Defense	tr	8.0
Göçmenlik politikasının, özellikle hastalık kontrolü ve acil müdahale konularıyla ilgili olarak halk sağlığı ve güvenliği üzerinde etkileri vardır.	Health and Safety	tr	9.0
Bazıları göç politikasının halk sağlığı ve güvenliğine öncelik vermesi gerektiğini savunurken, diğerleri politikanın göçmenlerin ve mültecilerin ihtiyaçlarına öncelik vermesi gerektiğini savunuyor.	Health and Safety	tr	9.0
Göç politikaları, özellikle sosyal uyum, eğitim ve istihdam açısından göçmenlerin ve vatandaşların yaşam kalitesini etkilemektedir.	Quality of Life	tr	10.0
Bazıları göçün farklı bakış açıları ve beceriler kazandırarak yaşam kalitesini iyileştirdiğini savunurken, bazıları da toplumsal gerilim ve çatışma yarattığını savunuyor.	Quality of Life	tr	10.0
Göç politikası genellikle kültürel kimlik meseleleriyle bağlantılıdır ve bazıları göçü ulusal kimlik ve kültürel gelenekler için bir tehdit olarak görür.	Cultural Identity	tr	11.0
Diğerleri, kültürel kimliklerin sürekli geliştiğini ve göçün kültürel ifadeyi zenginleştirip çeşitlendirebileceğini savunuyor.	Cultural Identity	tr	11.0
Göçmenlik politikası genellikle, bazıları daha katı yaptırımları savunurken, diğerleri daha geniş politikaları savunan, göçe yönelik kamuoyu duyarlılığı ve tutumları tarafından belirlenir.	Public Sentiment	tr	12.0
Kamu duyarlılığı, medya kapsamı, siyasi retorik ve kişisel deneyim dahil olmak üzere birçok faktörden etkilenir.	Public Sentiment	tr	12.0
Göçmenlik politikası genellikle siyasi görüşlerden etkilenir, farklı siyasi partiler ve çıkar grupları değerlerine ve ideolojilerine göre farklı pozisyonlar alır.	Political	tr	13.0
Göçmenlik politikası, siyasetçilerin tabanlarını seferber etmek ve farklı demografik seçmenlere hitap etmek için kullandığı ayrı bir siyasi mesele olabilir.	Political	tr	13.0
Göçmenlik politikaları, özellikle insan hakları ve uluslararası hukuk konularında bir ülkenin dış denetimini ve itibarını etkileyebilir.	External Regulation and Reputation	tr	14.0
Bazıları, göçün bir ülkenin kültürel kimliğini tehdit ettiğini çünkü yeni gelenek ve inançları getirdiğini iddia ediyor. Ancak diğerleri, çeşitliliğin bir toplumun kültürünü zenginleştirdiğini ve kutlanması gerektiğini savunuyor.	Cultural Identity	tr	11.0
Göçmenlerin gittikleri ülkelerin kültürel kimliğini anlamaları ve saygı duymaları, aynı zamanda kendilerine özgü kültürel geleneklerini korumaları ve paylaşmaları önemlidir.	Cultural Identity	tr	11.0
Halkın göç algısı, konuma ve bağlama göre değişir. Bazı bölgelerde göçmenler topluma sağladıkları hizmetlerden dolayı memnuniyetle karşılanır ve takdir edilirken, diğer bölgelerde insanlar işlerini veya kaynaklarını ellerinden alarak göçmenlerden korkabilir veya onlara kızabilir.	Public Sentiment	tr	12.0
Medya, göçmenlere karşı olumsuz tutumları teşvik eden göçmen suçlarıyla ilgili sansasyonel hikayelerle, halkın göçmenlere yönelik tutumlarını şekillendirmede rol oynuyor.	Public Sentiment	tr	12.0
Göçmenlik politikası, politikacıların destekçilerine hitap ederek veya göçmenlik konusunda sert bir tavır alarak oy kazanmaya çalışmasıyla genellikle siyasi olarak motive edilir.	Political	tr	13.0
Uluslararası ilişkiler, göçmen akışını etkileyen diplomatik mülahazalar ve anlaşmalar ile bir ülkenin göçmenlik politikasını da etkileyebilir.	Political	tr	13.0
Birleşmiş Milletler ve Avrupa Birliği gibi uluslararası kuruluşlar ve anlaşmalar, göç politikasının düzenlenmesinde ve şekillendirilmesinde rol oynamaktadır.	External Regulation and Reputation	tr	14.0
Bir ülkenin göçmenler için sıcak veya düşmanca bir yer olarak itibarının, turizmi, ticareti ve diplomatik ilişkileri etkileyen önemli ekonomik ve siyasi sonuçları vardır.	External Regulation and Reputation	tr	14.0
Göçün bir ülke üzerinde hem olumlu hem de olumsuz ekonomik etkileri olabilir, örneğin ucuz işgücü kaynağı sağlayarak ve iş ve kaynaklar için rekabeti artırarak.	Economic	tr	1.0
Bir ülkenin göçmenleri kabul etme ve destekleme yeteneği barınma, eğitim, sağlık hizmetleri ve diğer kaynaklar için kapasite ile sınırlıdır.	Capacity and Resources	tr	2.0
Göçle ilgili etik düşünceler, göçmenlerin haklarına ve göç alan ülkelerin onlara karşı sorumluluklarına ilişkin soruları içerir.	Morality	tr	3.0
Göçmenlik politikası adil ve eşit olmalı, tüm göçmenler için adil ve eşit fırsatlar sağlamalıdır.	Fairness and Equality	tr	4.0
Göçmenlik yasaları ve politikaları yasal ve anayasal ilkelere uygun olmalıdır ve bunları uygulamak hükümetlerin sorumluluğundadır.	Legality, Constitutionality, Jurisdiction	tr	5.0
Etkili göçmenlik politikası, hedeflerin, etkilerin ve uygulama stratejilerinin dikkatli bir şekilde değerlendirilmesini ve dikkate alınmasını gerektirir.	Policy Prescription and Evaluation	tr	6.0
Göç, sınır güvenliği ve göçmenlikle ilgili suç faaliyetleri dahil olmak üzere suç ve ceza konularıyla ilişkilendirilebilir.	Crime and Punishment	tr	7.0
Göç politikasının, terörist gruplardan ve jeopolitik çatışmalardan kaynaklanan potansiyel tehditler dahil olmak üzere ulusal güvenlik ve savunma üzerinde etkileri vardır.	Security and Defense	tr	8.0
Göçmenlerin ve ev sahibi toplulukların sağlığı ve güvenliği, hastalık kontrolü ve sanitasyon gibi konular da dahil olmak üzere, göç politikası bağlamında değerlendirilmelidir.	Health and Safety	tr	9.0
Göç, hem göçmen hem de ev sahibi toplulukların yaşam kalitesini etkileyerek sosyal uyumu, kamu hizmetlerini ve kültürel entegrasyonu etkiler.	Quality of Life	tr	10.0
Göç, çeşitlilik ve sosyal uyum üzerinde hem olumlu hem de olumsuz etkilerle, ülkelerin ve halklarının kültürel kimliğini şekillendirir.	Cultural Identity	tr	11.0
Halkın göçle ilgili tutum ve algılarının önemli siyasi ve sosyal sonuçları vardır.	Public Sentiment	tr	12.0
Göç politikası genellikle seçim stratejisi ve parti ideolojisi gibi siyasi mülahazalardan etkilenir.	Political	tr	13.0
Uluslararası kuruluşlar ve anlaşmalar, bir ülkenin itibarını ve küresel duruşunu etkileyen göçmenlik politikasının şekillenmesinde ve düzenlenmesinde rol oynamaktadır.	External Regulation and Reputation	tr	14.0
Eşcinsel evlilik ahlaki ve etik bir meseledir ve insanların cinsel yönelimleri nedeniyle evlenme hakkından mahrum bırakılması ayrımcı ve adaletsizdir.	Morality	tr	3.0
Cinsel yönelimleri ne olursa olsun tüm insanlar, heteroseksüel çiftlerle aynı yasal haklar ve korumalarla evlenme hakkına sahip olmalıdır.	Fairness and Equality	tr	4.0
İnsanların cinsel yönelimleri nedeniyle evlenme hakkının elinden alınması haksızlık ve ahlaksızlıktır.	Morality	tr	3.0
Cinsel yönelimleri ne olursa olsun tüm insanlar, heteroseksüel çiftlerle aynı yasal haklar ve korumalarla evlenme hakkına sahip olmalıdır.	Fairness and Equality	tr	4.0
Eşcinsel evliliğe yönelik kabul ve tutumlar, dünyanın birçok yerinde zamanla değişti, ancak önemli kültürel ve sosyal engellerin üstesinden gelinmesi gerekiyor.	Public Sentiment	tr	12.0
Eşcinsel evlilik politikaları ve yasalarının toplum üzerinde önemli bir etkisi vardır ve bunların etkilerini değerlendirmek ve adalet ve eşitliği sağlamak için gerekli değişiklikleri yapmak önemlidir.	Policy Prescription and Evaluation	tr	6.0
Eşcinsel evliliği yasallaştırmanın turizmi canlandırması ve düğün endüstrisinde yeni iş fırsatları yaratması nedeniyle ekonomik faydaları vardır.	Economic	tr	1.0
