sentence	label_name	Language	label_ID
Immigration policies can impact a country's security and defense, particularly around issues of border control and national identity.	Security and Defense	en	8.0
Some argue that immigration can pose a threat to national security, while others argue that it is essential to maintaining a diverse and multicultural society.	Security and Defense	en	8.0
Immigration policies can impact public health and safety, particularly around issues of disease control and emergency response.	Health and Safety	en	9.0
Some argue that immigration policies should prioritize public health and safety, while others argue that policies should prioritize the needs of immigrants and refugees.	Health and Safety	en	9.0
Immigration policies can impact the quality of life for both immigrants and citizens, particularly around issues of social cohesion, education, and employment.	Quality of Life	en	10.0
Some argue that immigration can improve the quality of life by bringing in diverse perspectives and skills, while others argue that it can lead to social tension and conflict.	Quality of Life	en	10.0
Immigration policies are often tied to issues of cultural identity, with some arguing that immigrants threaten national identity and cultural traditions.	Cultural Identity	en	11.0
Others argue that cultural identity is constantly evolving and that immigration can enrich and diversify cultural expressions.	Cultural Identity	en	11.0
Immigration policies are often shaped by public sentiment and attitudes towards immigrants, with some advocating for stricter enforcement measures and others advocating for more inclusive policies.	Public Sentiment	en	12.0
Public sentiment can be influenced by a range of factors, including media coverage, political rhetoric, and personal experiences.	Public Sentiment	en	12.0
Immigration policies are often shaped by political considerations, with different political parties and interest groups taking different positions based on their values and ideologies.	Political	en	13.0
Immigration policies can be a highly divisive political issue, with politicians using it to mobilize their base and appeal to different voter demographics.	Political	en	13.0
Immigration policies can impact a country's external regulation and reputation, particularly around issues of human rights and international law.	External Regulation and Reputation	en	14.0
Some argue that immigration threatens the cultural identity of a nation, as it introduces new customs and beliefs. However, others believe that diversity adds richness to a society's culture and should be celebrated.	Cultural Identity	en	11.0
It is important for immigrants to be aware of and respectful towards the cultural identity of the country they are moving to, while also preserving and sharing their own unique cultural traditions.	Cultural Identity	en	11.0
Public sentiment towards immigration varies depending on the location and context. In some areas, there is a welcoming attitude towards immigrants and a recognition of their contributions to society, while in other areas, there may be fear or resentment towards immigrants seen as taking jobs or draining resources.	Public Sentiment	en	12.0
The media plays a role in shaping public sentiment towards immigration, with sensationalized stories about crime committed by immigrants fueling negative attitudes towards them.	Public Sentiment	en	12.0
Immigration policies are often shaped by political motivations, with politicians seeking to appeal to their base or gain votes by taking a hardline stance on immigration.	Political	en	13.0
International relations can also influence a country's immigration policy, with diplomatic considerations and agreements affecting the flow of migrants.	Political	en	13.0
International organizations and agreements, such as the United Nations and the European Union, play a role in regulating and shaping immigration policies.	External Regulation and Reputation	en	14.0
A country's reputation as a welcoming or hostile place for immigrants can have significant economic and political consequences, as it can affect tourism, trade, and diplomatic relations.	External Regulation and Reputation	en	14.0
Immigration can have both positive and negative economic impacts on a country, such as providing a source of cheap labor while also increasing competition for jobs and resources.	Economic		1.0
The ability of a country to absorb and support immigrants is limited by its capacity for housing, education, healthcare, and other resources.	Capacity and Resources		2.0
The ethical considerations surrounding immigration include questions about the rights of migrants and the responsibilities of host countries towards them.	Morality		3.0
Policies around immigration should strive to be fair and equitable, ensuring that all migrants are treated justly and given equal opportunities.	Fairness and Equality		4.0
Immigration laws and policies must adhere to legal and constitutional principles and be within the jurisdiction of the government enacting them.	Legality, Constitutionality, Jurisdiction		5.0
Effective immigration policies require careful evaluation and consideration of the goals, impacts, and implementation strategies.	Policy Prescription and Evaluation		6.0
Immigration can be linked to issues of crime and punishment, with concerns about border security and criminal activity by migrants.	Crime and Punishment		7.0
Immigration policies can have implications for national security and defense, including potential threats from terrorist organizations and geopolitical conflicts.	Security and Defense		8.0
The health and safety of both migrants and the host community must be considered in the context of immigration policies, including issues such as disease control and environmental health.	Health and Safety		9.0
Immigration can affect the quality of life for both migrants and the host community, with implications for social cohesion, public services, and cultural integration.	Quality of Life		10.0
The cultural identity of a country and its people can be shaped by immigration, with both positive and negative impacts on diversity and social cohesion.	Cultural Identity		11.0
The attitudes and perceptions of the public towards immigration can have significant political and social consequences.	Public Sentiment		12.0
Immigration policies are often influenced by political considerations, such as electoral strategies and party ideologies.	Political		13.0
International organizations and agreements play a role in shaping and regulating immigration policies, with implications for a country's reputation and global standing.	External Regulation and Reputation		14.0
Same-sex marriage is a matter of morality and ethics, and denying individuals the right to marry based on their sexual orientation is discriminatory and unjust.	Morality		3.0
All individuals, regardless of their sexual orientation, should have the right to marry and enjoy the same legal benefits and protections as heterosexual couples.	Fairness and Equality		4.0
Denying individuals the right to marry based on their sexual orientation is unjust and unethical.	Morality		3.0
All individuals, regardless of their sexual orientation, should have the right to marry and enjoy the same legal benefits and protections as heterosexual couples.	Fairness and Equality		4.0
Attitudes towards same-sex marriage have evolved over time, with increasing acceptance in many parts of the world, but there are still significant cultural and social barriers to overcome.	Public Sentiment		12.0
Policies and laws related to same-sex marriage can have significant impacts on society, and it is important to evaluate their effectiveness and make necessary changes to ensure fairness and equality.	Policy Prescription and Evaluation		6.0
Legalizing same-sex marriage can have economic benefits, as it can increase tourism and create new business opportunities in the wedding industry.	Economic		1.0
Same-sex marriage can challenge traditional notions of gender roles and societal norms, with some arguing that it can help to promote more diverse and accepting cultural identities.	Cultural Identity		11.0
Denying same-sex couples the right to marry can have negative effects on their health and well-being, as they may face discrimination and lack access to important legal and financial protections.	Health and Safety		9.0
The debate over same-sex marriage has been a major political issue in many countries, with parties and politicians taking various stances on the issue based on their beliefs and the opinions of their constituents.	Political		13.0
Legalizing same-sex marriage would be a significant step towards equality for the LGBTQ+ community, ensuring that they have the same rights and opportunities as heterosexual couples.	Fairness and Equality		4.0
Same-sex marriage is a moral issue for many people, with some arguing that it goes against traditional values and others asserting that love and commitment should be celebrated regardless of gender.	Morality		3.0
Denying same-sex couples the right to marry is a clear violation of their basic human rights to equality and non-discrimination.	Fairness and Equality		4.0
Same-sex marriage provides important health benefits to couples, such as access to medical benefits, insurance coverage, and hospital visitation rights, which can be crucial in times of illness or emergency.	Health and Safety		9.0
An official familiar with a draft of the budget plan described details of the funding request on the condition of anonymity ahead of President Biden’s release of the plan on Monday.	Capacity and Resources	en	2.0
ICE continues to inspect individual detention centers to ensure appropriate conditions through the work of ERO, OPR, and in collaboration with other oversight bodies within DHS.	Capacity and Resources	en	2.0
Together with the Federal Bureau of Investigation, HSI enabled the Department of Justice to obtain charges against two conspirators in that offense.	Capacity and Resources	en	2.0
Detention Management coordinates with the 25 ERO field offices to ensure a safe and secure environment for noncitizens in ICE custody through facility compliance, on-site monitoring, and the acquisition of detention facilities.	Capacity and Resources	en	2.0
Fugitive Operations facilitates logistical and operational support to 25 ERO field offices by developing, implementing, and overseeing plans and policies in support of the overall National Fugitive Operations Program mission.	Capacity and Resources	en	2.0
These centers apply technical capabilities, analytical tools, and law enforcement expertise to generate intelligence-driven leads on noncitizens subject to removal.	Capacity and Resources	en	2.0
Through data collection, analysis and technology and process improvements, LESA delivers tools, studies and recommendations that assist ICE’s decision-making and planning.	Capacity and Resources	en	2.0
This unit develops and implements strategies to remove noncitizens from the United States who are subject to removal by collaborating within the agency and with interagency stakeholders, foreign embassies and consulates, and international partners.	Capacity and Resources	en	2.0
We advocate for global human rights policies and protections for migrants and refugees, and press for multilateral measures to address the root causes of migration, including climate change.	Capacity and Resources	en	2.0
The PA is a nonprofit organization who meets the State and program eligibility criteria and has administrative capacity to act on behalf of CDSS in managing designated programs and program funding.	Capacity and Resources	en	2.0
If you are in the United States without having been admitted to or paroled into the country by an immigration officer, then you started accruing unlawful presence on the day you entered the country without admission or parole.	Crime and Punishment	en	7.0
In general, if you were admitted or paroled into the United States by an immigration officer, you were issued or received a Form I‑94, Arrival/Departure Record, which shows a specific date when you are required to leave.	Crime and Punishment	en	7.0
If you leave the United States after the commencement of removal proceedings, including voluntarily, it is your responsibility to inform the Executive Office for Immigration Review.	Crime and Punishment	en	7.0
The 10-year unlawful presence ground of inadmissibility applies whether you leave before, during, or after DHS initiated removal proceedings.	Crime and Punishment	en	7.0
Although you are permanently inadmissible under this ground, you may ask for permission to reapply for admission to the United States, but only if you have been physically outside the United States for at least 10 years since the date of your last departure.	Crime and Punishment	en	7.0
Depending on the immigration benefit you are seeking, the law may exempt you from the ground of inadmissibility.	Crime and Punishment	en	7.0
You should write “Return to United States during three-year or 10-year statutory period” to assist with identification and to prevent rejection for untimely filing.	Crime and Punishment	en	7.0
The Immigration and Nationality Act (INA) outlines crimes that can be the grounds of inadmissibility for individuals.	Crime and Punishment	en	7.0
Since illegal immigrants are often not identified for years, the number of illegal-immigrant convicts in Texas is still undercounted.	Crime and Punishment	en	7.0
The National Crime Victimization Survey, which is specifically designed to measure the public’s willingness to report crimes, shows that immigrants, including noncitizen Hispanics, are actually somewhat more likely to report crimes than the native-born.	Crime and Punishment	en	7.0
Cultural Assimilation Cultural assimilation refers to the process in which a minority group or culture assumes the behaviors, values, rituals, and beliefs of their host nation’s majority group.	Cultural Identity	en	11.0
The term cultural assimilation is often used to describe immigrants who have migrated to new locations; however, it is also used to discuss Indigenous groups.	Cultural Identity	en	11.0
Indigenous, immigrant, and ethnic minority groups often change or hide elements of their own culture, including their language, food, clothing, and spiritual practices, in order to adopt the values and social behaviors of the dominant culture.	Cultural Identity	en	11.0
It is important to remain mindful that voluntary assimilation is often in response to pressure from a more predominant culture, and conformity is a solution for people to stay safe and survive.Forced assimilation: This is when a minority or Indigenous group is forced to give up their cultural identity, language, norms, and customs to fit into the dominant group.	Cultural Identity	en	11.0
That said, while it is a common process attributed to the States, it is still a divisive political issue—with some politicians and the public holding the view that European immigrants assimilated quicker in the past than minority groups are doing in the present.	Cultural Identity	en	11.0
Today and historically, many White Americans in this country have viewed immigrants and ethnic minorities as a threat to the nation’s culture, fearing differences among us and putting direct and indirect pressure on those who do not conform to do so, including through threats and violence.	Cultural Identity	en	11.0
Cultural Assimilation Was Meant to Limit Self-Segregation However, during this period of time, immigrants were encouraged to assimilate as a means to achieve social stability and economic success.	Cultural Identity	en	11.0
A different study into immigrant households found that brothers with more foreign names faced higher unemployment rates, completed fewer years of school, earned less, and were more likely to marry foreign-born spouses.	Cultural Identity	en	11.0
Forced Assimilation Is a Form of Violence However, forcing minority groups to adopt cultural practices that are not their own is problematic at best and violent at worst.	Cultural Identity	en	11.0
Indigenous people, ethnic minorities, and immigrants often experience assimilation in different ways, so it is essential to use care when discussing and reflecting on how it occurs and the impact it may have.	Cultural Identity	en	11.0
In the hospitality sector, 38 percent of business owners were born outside the United States, as were 24 percent of retail business owners.	Economic	en	1.0
With 85 million Americans living in counties with shrinking or stagnant populations and 160 million Americans residing in counties that lost prime working age adults from 2011 to 2021, it is time to reframe the immigration conversation around local and regional economic development.	Economic	en	1.0
The 20 most populous U.S. counties contain 36 percent of the country’s immigrants with at least a Bachelor’s degree, compared to only 19 percent of the country’s total population.	Economic	en	1.0
State and local leaders in particular need to advance a bottom-up framework for understanding why immigration matters for the United States and become more fluent in the value their communities derive from immigration.	Economic	en	1.0
The minimum investment in a TEA has increased to $900,000 (from $500,000) to account for inflation.	Economic	en	1.0
DHS follows approved routine uses described in the associated published system of records notices [DHS/USCIS/ICE/CBP-001 Alien File and National File Tracking System of Records, DHS/USCIS-007 Benefits Information System, and DHS/USCIS-018 Immigration Biometric and Background] and the published privacy impact assessments [DHS/USCIS/PIA-016(a) Computer Linked Application Information System and Associated Systems], which you can find at www.dhs.gov/privacy.	Economic	en	1.0
Even if ten percent of the wage differential is absorbed in the travel costs of moving back and forth for a year, allowing the same low-skilled workers to be employed in the United States, rather than consigning them to their home country, would produce a boost in income 35 times larger than that enabled by an effective, well-designed, and well-implemented antipoverty program.	Economic	en	1.0
But existing wage differentials between rich and poor countries, as well as the undeniable demand for workers, means that the movement of people happens anyway, but without legal sanction and with the complicity of employers.	Economic	en	1.0
The impact of immigration on wages is most likely to be negative for native-born workers who have less education and for those who work in occupations where there is a large share of immigrants.4 In addition to its impact on wages, immigration also affects job opportunities for native-born workers.	Economic	en	1.0
A large influx of immigrants can lead to more competition for jobs, which can result in fewer job opportunities for native-born workers.5 However, the impact of immigration on job opportunities is likely to be small.6 The net effect of immigration on the U.S. economy is positive.7 Immigration increases the number of workers in the economy, which leads to higher economic growth and higher wages for native-born workers.	Economic	en	1.0
The new rule gives asylum officers more authority by allowing them to hear and decide asylum claims – cases that are usually assigned to immigration judges – when migrants present at the US southern border.	External Regulation and Reputation	en	14.0
The Migration Governance Indicators (MGI) form a framework to assess the comprehensiveness of countries’ migration policies and to help identify gaps and priorities to build institutional capacity and programmes on migration.	External Regulation and Reputation	en	14.0
Various sub-dimensions in each policy category are taken into account, including eligibility, conditions, security of status and associated rights.	External Regulation and Reputation	en	14.0
The dashboard of indicators are grouped into five policy dimensions: institutional coherence, reducing the cost of migration, protecting the rights of migrants and families, promoting integration and reintegration, and enhancing the development impact of migration.	External Regulation and Reputation	en	14.0
Immigration regulations are located in Title 8 (Aliens and Nationality) of the Code of Federal Regulations , which corresponds with Title 8 (Aliens and Nationality) of the United States Code.	External Regulation and Reputation	en	14.0
The urgency and the challenges of advancing gender equity and equality are glaringly evident around the world.	Fairness and Equality	en	4.0
The administration has put in place exceptional leadership and capacity to deliver at high political levels, including at the White House, the State Department and the U.S. Mission to the United Nations, the U.S. Agency for International Development (USAID), and the Department of Health and Human Services (HHS).	Fairness and Equality	en	4.0
After the sustained attacks on gender-related issues under the Trump administration, especially around sexual and reproductive health and LGBTQI+ rights, the Biden administration is faced with the strategic imperative of advancing gender equity and equality as essential to achieving U.S. goals on global health and development, economic prosperity, and national security, and proving that this can be accomplished.	Fairness and Equality	en	4.0
While other administrations have had offices focused on women and girls, the current White House Gender Policy Council is the first policy council within the Executive Office of the President focused on gender equity and equality—including women and girls, but significantly more inclusive of the broader gender agenda, including LGBTQI+ issues.	Fairness and Equality	en	4.0
While convening and coordinating the interagency process will presumably remain with the White House, it will have to navigate the tensions and competition between and among agencies, which will require consistent, high-level support and staffing from the administration.	Fairness and Equality	en	4.0
Diversity, Equity, and Inclusion, commonly referred to as DEI, is a framework for social reform applied to professional environments according to the US Chamber of Commerce.	Fairness and Equality	en	4.0
Addressing the needs of immigrants is of growing importance as the pandemic has likely worsened the health and financial challenges faced by immigrants and there has been increasing immigration activity in the U.S.-Mexico border region.	Health and Safety	en	9.0
Although most nonelderly noncitizens live in a family with a full-time worker, they face gaps in access to private coverage since they are significantly more likely to be low-income and employed in low-wage jobs and industries that are less likely to offer employer-sponsored coverage	Health and Safety	en	9.0
Some immigrants, such as those with temporary protected status, are lawfully present but do not have a qualified status and are not eligible to enroll in Medicaid or CHIP regardless of their length of time in the country	Health and Safety	en	9.0
Under rules issued by the Centers for Medicare and Medicaid Services (CMS), individuals with Deferred Action for Childhood Arrivals status are not considered lawfully present for purposes of health coverage eligibility and remain ineligible for coverage options.	Health and Safety	en	9.0
Despite being eligible for coverage, many remain uninsured because immigrant families face a range of enrollment barriers, including fear, confusion about eligibility policies, difficulty navigating the enrollment process, and language and literacy challenges.	Health and Safety	en	9.0
Research suggests that changes to immigration policy made by the Trump Administration contributed to growing fears among immigrant families about enrolling themselves and/or their children in Medicaid and CHIP even if they were eligible.	Health and Safety	en	9.0
“Various states passed laws aimed at preventing a variety of populations from entering the borders of their states, including individuals with criminal records, people reliant on public assistance, slaves, and free blacks.” declared Jennifer Chacon.	Legality, Constitutionality, Jurisdiction	en	5.0
